x-axis,y-axis,z-axis,|time
3.21780703125|,-10.419565624999999,11.3389390625,|1.0896551639999643
5.363011718749999|,-12.871228125,11.3389390625,|1.0901332339999499
5.363011718749999|,-12.871228125,11.3389390625,|1.0906214079999472
3.83072265625|,-13.1776859375,19.3068421875,|1.091100102999917
3.83072265625|,-13.1776859375,19.3068421875,|1.0915189549999695
3.83072265625|,-13.1776859375,19.3068421875,|1.0919324419999157
3.21780703125|,-12.105083593749999,12.105083593749999,|1.0924229080000032
3.21780703125|,-12.105083593749999,12.105083593749999,|1.0929430090000096
1.68551796875|,-8.8872765625,-1.8387468749999998,|1.0934770159999516
1.68551796875|,-8.8872765625,-1.8387468749999998,|1.0940596689999893
1.68551796875|,-8.8872765625,-2.91134921875,|1.0946056029999909
2.29843359375|,-9.193734375,-2.91134921875,|1.0950874229999954
2.29843359375|,-9.193734375,-2.91134921875,|1.0955654409999624
2.1452046874999997|,-9.95987890625,5.97592734375,|1.0960481469999195
2.1452046874999997|,-9.95987890625,5.97592734375,|1.0965119459999642
2.1452046874999997|,-9.95987890625,5.97592734375,|1.0969392349999225
2.4516625|,-11.79862578125,12.258312499999999,|1.0973565250000092
2.4516625|,-11.79862578125,12.258312499999999,|1.0977687099999685
2.4516625|,-11.79862578125,12.258312499999999,|1.0981806859999779
2.4516625|,-10.726023437499999,8.427589843749999,|1.0988581299999396
2.4516625|,-10.726023437499999,8.427589843749999,|1.0994561479999447
3.6774937499999996|,-11.3389390625,1.0726023437499999,|1.0999832799999467
3.6774937499999996|,-11.3389390625,1.0726023437499999,|1.1005281729999297
4.44363828125|,-10.1131078125,0.0,|1.1010521800000106
4.44363828125|,-10.1131078125,0.0,|1.1015159789999416
4.44363828125|,-10.1131078125,6.4356140625,|1.1019359250000207
3.9839515624999997|,-10.87925234375,6.4356140625,|1.1023474849999957
3.9839515624999997|,-10.87925234375,6.4356140625,|1.102761596999926
3.9839515624999997|,-10.87925234375,12.411541406249999,|1.1031720629999882
3.21780703125|,-13.02445703125,12.411541406249999,|1.103631383999982
3.21780703125|,-13.02445703125,12.411541406249999,|1.104225129999918
1.68551796875|,-12.258312499999999,11.3389390625,|1.1047562730000209
1.68551796875|,-12.258312499999999,11.3389390625,|1.1052472599999419
1.8387468749999998|,-12.105083593749999,6.4356140625,|1.105741996000006
1.8387468749999998|,-12.105083593749999,6.4356140625,|1.106210899999951
1.8387468749999998|,-12.105083593749999,6.4356140625,|1.1066349599999512
3.0645781249999997|,-10.419565624999999,4.75009609375,|1.1070479779999687
3.0645781249999997|,-10.419565624999999,4.75009609375,|1.1074567260000094
3.0645781249999997|,-10.419565624999999,4.75009609375,|1.1078686500000003
2.1452046874999997|,-11.3389390625,5.363011718749999,|1.1083154189999505
2.1452046874999997|,-11.3389390625,5.363011718749999,|1.1087823949999347
2.1452046874999997|,-11.3389390625,5.363011718749999,|1.109334839999974
0.9193734374999999|,-12.105083593749999,8.427589843749999,|1.1098550450000175
0.9193734374999999|,-12.105083593749999,8.427589843749999,|1.1103719689999707
0.612915625|,-12.717999218749998,9.5001921875,|1.1109109239999952
0.612915625|,-12.717999218749998,9.5001921875,|1.1114826919999814
0.15322890625|,-12.871228125,4.5968671875,|1.1120692509999799
0.15322890625|,-12.871228125,4.5968671875,|1.1125727889999553
0.15322890625|,-12.871228125,4.5968671875,|1.11300018299994
1.68551796875|,-11.18571015625,2.91134921875,|1.1134128889999602
1.68551796875|,-11.18571015625,2.91134921875,|1.1138725729999805
3.21780703125|,-11.3389390625,6.129156249999999,|1.1144346539999788
3.21780703125|,-11.3389390625,6.129156249999999,|1.114945847999934
3.21780703125|,-11.3389390625,6.129156249999999,|1.1154292310000073
1.37906015625|,-13.63737265625,5.8226984375,|1.115922822000016
1.37906015625|,-13.63737265625,5.8226984375,|1.1164304750000156
0.9193734374999999|,-11.18571015625,8.8872765625,|1.1168603679999478
0.9193734374999999|,-11.18571015625,8.8872765625,|1.1172789599999078
0.9193734374999999|,-11.18571015625,8.8872765625,|1.1176930199999333
-2.6048914062499997|,-11.18571015625,10.266336718749999,|1.1181084859999828
-2.6048914062499997|,-11.18571015625,10.266336718749999,|1.1185614519999945
-2.6048914062499997|,-11.18571015625,10.266336718749999,|1.1190993660000004
-4.75009609375|,-13.1776859375,13.1776859375,|1.1196169669999563
-4.75009609375|,-13.1776859375,13.1776859375,|1.1200892040000099
-6.129156249999999|,-13.02445703125,17.468095312499997,|1.1206102940000164
-6.129156249999999|,-13.02445703125,17.468095312499997,|1.1210979479999423
-6.129156249999999|,-13.02445703125,17.468095312499997,|1.1215191430000004
-1.22583125|,-8.580818749999999,16.08903515625,|1.1219353909999654
-1.22583125|,-8.580818749999999,16.08903515625,|1.1223480969999855
-1.22583125|,-8.580818749999999,16.08903515625,|1.1227581979999286
-2.7581203125|,-11.03248125,-1.5322890624999999,|1.123166112999911
-2.7581203125|,-11.03248125,-1.5322890624999999,|1.123623297999984
-2.7581203125|,-11.03248125,-9.34696328125,|1.1241636589999189
-5.363011718749999|,-11.03248125,-9.34696328125,|1.1247815719999608
-5.363011718749999|,-11.03248125,-9.34696328125,|1.1253394329999082
-3.5242648437499997|,-15.47611953125,7.81467421875,|1.1259729710000101
-3.5242648437499997|,-15.47611953125,7.81467421875,|1.1264837489999309
-9.65342109375|,-19.46007109375,17.314866406249998,|1.1269387989999586
-9.65342109375|,-19.46007109375,17.314866406249998,|1.1273745779999444
-9.65342109375|,-19.46007109375,17.314866406249998,|1.1277894190000097
-7.048529687499999|,-16.548721875,19.46007109375,|1.1282306659999222
-7.048529687499999|,-16.548721875,19.46007109375,|1.1286985799999911
-5.209782812499999|,-12.871228125,17.468095312499997,|1.1292848790000107
-5.209782812499999|,-12.871228125,17.468095312499997,|1.1298771670000178
-5.209782812499999|,-8.2743609375,-4.290409374999999,|1.1303278409999393
-6.282385156249999|,-8.2743609375,-4.290409374999999,|1.1308146089999127
-6.282385156249999|,-8.2743609375,-4.290409374999999,|1.1313848139999436
-6.4356140625|,-6.282385156249999,-11.645396875,|1.1318626759999688
-6.4356140625|,-6.282385156249999,-11.645396875,|1.132321683999976
-6.4356140625|,-6.282385156249999,-11.645396875,|1.1327413169999545
-6.58884296875|,-6.58884296875,-2.29843359375,|1.1331547519999958
-6.58884296875|,-6.58884296875,-2.29843359375,|1.1337468319999289
-8.427589843749999|,-10.1131078125,7.81467421875,|1.1343102659999431
-8.427589843749999|,-10.1131078125,7.81467421875,|1.1348783359999288
-11.18571015625|,-17.92778203125,10.1131078125,|1.1353865620000079
-11.18571015625|,-17.92778203125,10.1131078125,|1.1359229649999634
-11.18571015625|,-17.468095312499997,14.403517187499999,|1.136522441000011
-11.3389390625|,-17.468095312499997,14.403517187499999,|1.137016082999935
-11.3389390625|,-17.468095312499997,14.403517187499999,|1.137443320999978
-12.411541406249999|,-17.468095312499997,18.6939265625,|1.137859724000009
-12.411541406249999|,-17.468095312499997,18.6939265625,|1.138229410000008
-12.411541406249999|,-17.468095312499997,18.6939265625,|1.1385856580000109
-12.411541406249999|,-16.548721875,19.15361328125,|1.1389740409999831
-13.1776859375|,-16.548721875,19.15361328125,|1.1394389859999592
-13.1776859375|,-16.548721875,19.15361328125,|1.139923461999956
-12.717999218749998|,-19.3068421875,15.935806249999999,|1.1403278349999937
-12.717999218749998|,-19.3068421875,15.935806249999999,|1.1406989789999216
-12.717999218749998|,-19.3068421875,15.935806249999999,|1.1411285069999622
-10.87925234375|,-17.468095312499997,17.161637499999998,|1.141628921000006
-10.87925234375|,-17.468095312499997,17.161637499999998,|1.1420629289999624
-10.87925234375|,-17.468095312499997,17.161637499999998,|1.142445791
-9.65342109375|,-12.871228125,15.0164328125,|1.1429382359999636
-9.65342109375|,-12.871228125,15.0164328125,|1.1433975039999495
-9.65342109375|,-14.250288281249999,9.5001921875,|1.1439480220000178
-3.83072265625|,-14.250288281249999,9.5001921875,|1.1445332789999156
-3.83072265625|,-14.250288281249999,9.5001921875,|1.145047911000006
-1.0726023437499999|,-6.4356140625,3.21780703125,|1.145548324999936
-1.0726023437499999|,-6.4356140625,3.21780703125,|1.1461249359999783
2.29843359375|,2.91134921875,-6.129156249999999,|1.1466113919999543
2.29843359375|,2.91134921875,-6.129156249999999,|1.1470410249999077
2.29843359375|,2.91134921875,-6.129156249999999,|1.1474562829999968
9.95987890625|,-11.49216796875,-0.612915625,|1.147867425999948
9.95987890625|,-11.49216796875,-0.612915625,|1.1483126319999428
9.95987890625|,-11.49216796875,-0.612915625,|1.1487761710000086
3.83072265625|,-1.68551796875,1.9919757812499999,|1.1493191359999173
3.83072265625|,-1.68551796875,1.9919757812499999,|1.149907778999932
3.3710359375|,-11.3389390625,6.89530078125,|1.1504513689999385
3.3710359375|,-11.3389390625,6.89530078125,|1.1510032410000122
6.282385156249999|,-4.75009609375,18.0810109375,|1.1515537589999667
6.282385156249999|,-4.75009609375,18.0810109375,|1.1520056309999518
6.282385156249999|,-4.75009609375,18.0810109375,|1.1524513580000075
6.4356140625|,-11.79862578125,13.943830468749999,|1.1528697929999225
6.4356140625|,-11.79862578125,13.943830468749999,|1.1532864050000171
6.4356140625|,-11.79862578125,5.516240625,|1.153768328999945
4.903325|,-7.967903124999999,5.516240625,|1.154334523999978
4.903325|,-7.967903124999999,12.564770312499999,|1.15497712399997
4.13718046875|,-11.03248125,12.564770312499999,|1.1555696729999454
4.13718046875|,-11.03248125,17.008408593749998,|1.1562896679999994
3.6774937499999996|,-6.4356140625,17.008408593749998,|1.156985394000003
4.13718046875|,-13.7906015625,15.935806249999999,|1.1579054399999222
4.13718046875|,-13.7906015625,15.935806249999999,|1.15857460299992
4.44363828125|,-6.89530078125,14.86320390625,|1.1591895990000012
4.44363828125|,-6.89530078125,14.86320390625,|1.1597078779999492
3.83072265625|,-10.572794531249999,8.2743609375,|1.1602607909999278
3.83072265625|,-10.572794531249999,8.2743609375,|1.1607815169999185
1.9919757812499999|,-9.193734375,3.6774937499999996,|1.1612724519999347
1.9919757812499999|,-9.193734375,3.6774937499999996,|1.1616838559999678
1.9919757812499999|,-9.193734375,3.6774937499999996,|1.1620447909999712
1.9919757812499999|,-9.34696328125,6.4356140625,|1.162399528999913
1.0726023437499999|,-9.34696328125,6.4356140625,|1.1627559849999898
1.0726023437499999|,-9.34696328125,6.4356140625,|1.1631114509999634
1.0726023437499999|,-9.34696328125,6.4356140625,|1.1635188449999987
-1.37906015625|,-9.193734375,9.80665,|1.163917592999951
-1.37906015625|,-9.193734375,9.80665,|1.1643144649999613
-1.37906015625|,-9.193734375,9.80665,|1.1647311289999607
-6.282385156249999|,-6.89530078125,15.782577343749999,|1.1652230539999664
-6.282385156249999|,-6.89530078125,15.782577343749999,|1.1657276339999498
1.37906015625|,-9.34696328125,15.16966171875,|1.1662156520000053
1.37906015625|,-9.34696328125,15.16966171875,|1.166618566000011
1.37906015625|,-9.34696328125,15.16966171875,|1.166975334999961
1.37906015625|,1.0726023437499999,-5.8226984375,|1.1673265829999764
-1.0726023437499999|,1.0726023437499999,-5.8226984375,|1.1676801749999868
-1.0726023437499999|,1.0726023437499999,-5.8226984375,|1.168036475000008
-1.0726023437499999|,1.0726023437499999,-5.8226984375,|1.1684657949999746
-0.9193734374999999|,0.15322890625,-19.46007109375,|1.168881990999921
-0.9193734374999999|,0.15322890625,-19.46007109375,|1.169299852999984
-0.9193734374999999|,0.15322890625,-19.46007109375,|1.169757974999925
-2.6048914062499997|,-1.5322890624999999,-19.46007109375,|1.1703255239999635
-2.6048914062499997|,-1.5322890624999999,-19.46007109375,|1.1709042699999372
0.45968671874999995|,-9.80665,15.16966171875,|1.1714445799999567
0.45968671874999995|,-9.80665,15.16966171875,|1.1718728060000103
1.0726023437499999|,-11.9518546875,19.46007109375,|1.1723228039999185
1.0726023437499999|,-11.9518546875,19.46007109375,|1.1727470199999743
1.0726023437499999|,-11.9518546875,19.46007109375,|1.173161964999963
-1.22583125|,-19.15361328125,19.46007109375,|1.1735749839999698
-1.22583125|,-19.15361328125,19.46007109375,|1.1739849809999896
-1.22583125|,-19.15361328125,19.46007109375,|1.174395239999967
1.37906015625|,-2.6048914062499997,9.95987890625,|1.1748537779999424
1.37906015625|,-2.6048914062499997,9.95987890625,|1.175402108999947
1.37906015625|,-2.6048914062499997,7.81467421875,|1.1759262199999512
1.8387468749999998|,-7.354987499999999,7.81467421875,|1.1764477269999816
1.8387468749999998|,-7.354987499999999,7.81467421875,|1.1769852759999822
0.7661445312499999|,-15.0164328125,13.1776859375,|1.1774714709999898
0.7661445312499999|,-15.0164328125,13.1776859375,|1.1778942290000032
0.7661445312499999|,-15.0164328125,13.1776859375,|1.1783075600000075
0.9193734374999999|,-6.4356140625,19.46007109375,|1.1787204229999588
0.9193734374999999|,-6.4356140625,19.46007109375,|1.1791322429999127
0.9193734374999999|,-6.4356140625,19.46007109375,|1.1795854169999984
0.0|,-3.6774937499999996,11.645396875,|1.1801352059999317
0.0|,-3.6774937499999996,11.645396875,|1.1806930149999744
-2.29843359375|,-6.282385156249999,-1.8387468749999998,|1.1811893660000123
-2.29843359375|,-6.282385156249999,-1.8387468749999998,|1.1816949359999853
0.612915625|,-3.0645781249999997,6.282385156249999,|1.1821713919999866
0.612915625|,-3.0645781249999997,6.282385156249999,|1.1825940979999814
0.612915625|,-3.0645781249999997,6.282385156249999,|1.183005709999975
1.9919757812499999|,-2.6048914062499997,10.1131078125,|1.1834179469999526
1.9919757812499999|,-2.6048914062499997,10.1131078125,|1.1838303929999938
1.9919757812499999|,-2.6048914062499997,10.1131078125,|1.1842733070000122
1.22583125|,-6.4356140625,4.290409374999999,|1.1847382519999883
1.22583125|,-6.4356140625,4.290409374999999,|1.185323196000013
1.9919757812499999|,-5.97592734375,4.903325,|1.1858706409999513
1.9919757812499999|,-5.97592734375,4.903325,|1.1863575129999617
1.9919757812499999|,-5.97592734375,4.903325,|1.1869024059999447
1.0726023437499999|,-7.048529687499999,13.02445703125,|1.1875339129999247
1.0726023437499999|,-7.048529687499999,13.02445703125,|1.1880691179999303
-0.45968671874999995|,-10.1131078125,19.46007109375,|1.188577812999938
-0.45968671874999995|,-10.1131078125,19.46007109375,|1.1890159349999294
-0.45968671874999995|,-10.1131078125,19.46007109375,|1.1894651509999221
1.22583125|,-8.2743609375,19.46007109375,|1.1900087939999366
1.22583125|,-8.2743609375,19.46007109375,|1.1905408220000027
2.91134921875|,-7.50821640625,18.6939265625,|1.1910104549999687
2.91134921875|,-7.50821640625,18.6939265625,|1.1914821709999615
2.91134921875|,-3.5242648437499997,6.282385156249999,|1.1919669069999372
-0.3064578125|,-3.5242648437499997,6.282385156249999,|1.1924250299999812
-0.3064578125|,-3.5242648437499997,6.282385156249999,|1.1928526829999555
2.91134921875|,-2.4516625,6.89530078125,|1.1932696599999417
2.91134921875|,-2.4516625,6.89530078125,|1.193681688999959
2.91134921875|,-2.4516625,6.89530078125,|1.1940871030000153
0.9193734374999999|,-4.5968671875,16.855179687499998,|1.1945437669999137
0.9193734374999999|,-4.5968671875,16.855179687499998,|1.195102669999983
0.9193734374999999|,-4.5968671875,16.855179687499998,|1.1956177189999835
1.0726023437499999|,-5.363011718749999,17.314866406249998,|1.1961034979999567
1.0726023437499999|,-5.363011718749999,17.314866406249998,|1.1966387029999623
3.3710359375|,1.5322890624999999,9.04050546875,|1.1971555229999922
3.3710359375|,1.5322890624999999,9.04050546875,|1.1975868219999484
3.3710359375|,1.5322890624999999,9.04050546875,|1.1980027569999265
-3.21780703125|,0.9193734374999999,5.97592734375,|1.1984137449999253
-3.21780703125|,0.9193734374999999,5.97592734375,|1.1988266590000194
-3.21780703125|,0.9193734374999999,5.97592734375,|1.199235563000002
-3.9839515624999997|,4.290409374999999,17.161637499999998,|1.1996926429999348
-3.9839515624999997|,4.290409374999999,17.161637499999998,|1.2002924839999878
-2.29843359375|,2.6048914062499997,15.322890625,|1.200822584999969
-2.29843359375|,2.6048914062499997,15.322890625,|1.2013225819999889
-2.29843359375|,2.6048914062499997,-5.209782812499999,|1.2018249749999086
1.9919757812499999|,5.97592734375,-5.209782812499999,|1.2022937219999221
1.9919757812499999|,5.97592734375,-5.209782812499999,|1.2027141359999405
-0.3064578125|,12.717999218749998,-19.46007109375,|1.203131737999911
-0.3064578125|,12.717999218749998,-19.46007109375,|1.2035447039999099
-0.3064578125|,12.717999218749998,-19.46007109375,|1.2039567849999457
1.5322890624999999|,3.3710359375,-19.46007109375,|1.204427667999994
1.5322890624999999|,3.3710359375,-19.46007109375,|1.204946153999913
1.5322890624999999|,3.3710359375,-19.46007109375,|1.2054772449999973
1.9919757812499999|,8.2743609375,-11.3389390625,|1.2060949499999651
1.9919757812499999|,8.2743609375,-11.3389390625,|1.2065802070000018
0.7661445312499999|,2.29843359375,-2.1452046874999997,|1.2070174439999164
0.7661445312499999|,2.29843359375,-2.1452046874999997,|1.2075395250000156
-7.81467421875|,0.45968671874999995,1.5322890624999999,|1.2081131149999464
-7.81467421875|,0.45968671874999995,1.5322890624999999,|1.2086870699999963
-7.81467421875|,0.45968671874999995,1.5322890624999999,|1.209167066999953
-19.46007109375|,2.29843359375,15.6293484375,|1.2095909710000115
-19.46007109375|,2.29843359375,15.6293484375,|1.2100053429999207
-19.46007109375|,2.29843359375,15.6293484375,|1.2104191429999673
17.008408593749998|,19.46007109375,15.6293484375,|1.2108754429999635
17.008408593749998|,19.46007109375,15.6293484375,|1.2114280429999553
-0.612915625|,-9.5001921875,-18.0810109375,|1.2119476759999088
