time,|spark
134744|,|322
134745|,|316
134746|,|315
134747|,|314
134748|,|307
134749|,|305
134750|,|423
134751|,|769
134751|,|99
134752|,|792
134753|,|1013
134754|,|745
134755|,|347
134756|,|295
134757|,|296
134758|,|306
134759|,|319
134760|,|330
134761|,|357
134761|,|346
134762|,|340
134763|,|333
134764|,|348
134765|,|351
134766|,|341
134767|,|336
134768|,|337
134769|,|335
134770|,|325
134771|,|334
134772|,|661
134772|,|721
134773|,|55
134774|,|746
134775|,|608
134776|,|745
134777|,|340
134778|,|308
134779|,|313
134780|,|328
134781|,|336
134781|,|342
134782|,|362
134784|,|349
134785|,|340
134786|,|335
134787|,|347
134788|,|343
134789|,|331
134790|,|325
134791|,|320
134792|,|315
134793|,|311
134793|,|344
134794|,|1023
134795|,|626
134796|,|891
134797|,|955
134798|,|757
134799|,|424
134800|,|334
134801|,|318
134802|,|334
134803|,|360
134804|,|365
134804|,|384
134805|,|386
134806|,|377
134807|,|369
134808|,|371
134809|,|372
134810|,|364
134811|,|361
134812|,|360
134813|,|357
134814|,|355
134815|,|359
134815|,|499
134816|,|771
134817|,|107
134818|,|765
134819|,|930
134820|,|744
134821|,|357
134822|,|308
134823|,|310
134824|,|325
134825|,|350
134825|,|357
134827|,|389
134828|,|380
134829|,|368
134830|,|365
134831|,|377
134832|,|382
134833|,|371
134834|,|365
134835|,|364
134836|,|362
134837|,|353
134837|,|363
134838|,|817
134839|,|716
134840|,|22
134841|,|902
134842|,|1023
134843|,|765
134844|,|344
134845|,|323
134846|,|324
134847|,|338
134847|,|350
134848|,|356
134849|,|377
134850|,|363
134851|,|358
134852|,|355
134853|,|361
134854|,|358
134855|,|346
134856|,|345
134857|,|343
134858|,|339
134858|,|329
134859|,|356
134860|,|1023
134861|,|627
134862|,|0
134863|,|855
134864|,|1023
134865|,|593
134866|,|328
134867|,|307
134868|,|318
134868|,|324
134870|,|328
134871|,|351
134872|,|391
134873|,|394
134874|,|387
134875|,|391
134876|,|398
134877|,|396
134878|,|386
134879|,|384
134880|,|383
134880|,|381
134881|,|375
134882|,|432
134883|,|741
134884|,|617
134885|,|845
134886|,|1023
134887|,|747
134888|,|390
134889|,|333
134890|,|336
134891|,|347
134891|,|354
134892|,|360
134893|,|386
134894|,|384
134895|,|378
134896|,|369
134897|,|378
134898|,|380
134899|,|368
134900|,|364
134901|,|366
134902|,|364
134902|,|354
134903|,|352
134904|,|559
134905|,|766
134906|,|92
134907|,|765
134908|,|920
134909|,|742
134910|,|346
134912|,|296
134912|,|293
134913|,|306
134914|,|308
134915|,|306
134916|,|332
134917|,|319
134918|,|314
134919|,|309
134920|,|316
134921|,|316
134922|,|305
134923|,|302
134923|,|301
134924|,|302
134925|,|291
134926|,|309
134927|,|891
134928|,|666
134929|,|0
134930|,|885
134931|,|1023
134932|,|772
134932|,|339
134933|,|322
134934|,|339
134935|,|369
134936|,|375
134937|,|390
134938|,|405
134939|,|390
134940|,|376
134941|,|376
134942|,|383
134943|,|374
134943|,|362
134944|,|359
134945|,|359
134946|,|356
134947|,|350
134948|,|420
134949|,|783
134950|,|172
134951|,|771
134952|,|812
134953|,|747
134953|,|379
134955|,|312
134956|,|306
134957|,|338
134958|,|338
134959|,|343
134960|,|370
134961|,|358
134962|,|345
134963|,|343
134964|,|350
134965|,|348
134965|,|337
134966|,|339
134967|,|342
134968|,|339
134969|,|330
134970|,|356
134971|,|1003
134972|,|647
134973|,|0
134974|,|888
134974|,|1023
134975|,|474
134976|,|318
134977|,|303
134978|,|332
134979|,|347
134980|,|352
134981|,|367
134982|,|376
134983|,|364
134984|,|356
134985|,|358
134986|,|361
134986|,|356
134987|,|352
134988|,|346
134989|,|349
134990|,|340
134991|,|338
134992|,|482
134993|,|769
134994|,|110
134995|,|667
134996|,|1023
134998|,|741
134998|,|349
134999|,|316
135000|,|321
135001|,|335
135002|,|345
135003|,|349
135004|,|378
135005|,|367
135006|,|358
135007|,|355
135008|,|367
135009|,|370
135009|,|357
135010|,|354
135011|,|358
135012|,|359
135013|,|349
135014|,|383
135015|,|1023
135016|,|639
135017|,|920
135018|,|1023
135019|,|778
135020|,|397
135021|,|331
135021|,|320
135022|,|333
135023|,|346
135024|,|375
135025|,|396
135026|,|396
135027|,|391
135028|,|387
135029|,|396
135030|,|394
135031|,|385
135032|,|381
135032|,|382
135033|,|378
135034|,|372
135035|,|379
135036|,|601
135037|,|748
135038|,|67
135040|,|431
135041|,|1010
135042|,|743
135043|,|350
135043|,|309
135044|,|305
135045|,|315
135046|,|324
135047|,|331
135048|,|389
135049|,|380
135050|,|371
135051|,|371
135052|,|381
135053|,|382
135054|,|370
135054|,|368
135055|,|368
135056|,|364
135057|,|359
135058|,|388
135059|,|1023
135060|,|661
135061|,|0
135062|,|872
135063|,|1023
135064|,|480
135064|,|330
135065|,|318
135066|,|328
135067|,|347
135068|,|349
135069|,|356
135070|,|365
135071|,|353
135072|,|348
135073|,|352
135074|,|363
135075|,|357
135075|,|347
135076|,|349
135077|,|349
135078|,|343
135079|,|347
135080|,|409
135081|,|791
135083|,|148
135084|,|693
135085|,|831
135086|,|752
135086|,|389
135087|,|318
135088|,|306
135089|,|317
135090|,|334
135091|,|348
135092|,|370
135093|,|370
135094|,|367
135095|,|365
135096|,|374
135097|,|382
135097|,|377
135098|,|378
135099|,|381
135100|,|375
135101|,|365
135102|,|373
135103|,|565
135104|,|769
135105|,|97
135106|,|614
135106|,|1023
135107|,|743
135108|,|352
135109|,|310
135110|,|309
135111|,|322
135112|,|339
135113|,|343
135114|,|374
135115|,|361
135116|,|351
135117|,|347
135118|,|361
135118|,|368
135119|,|360
135120|,|357
135121|,|358
135122|,|357
135123|,|350
135124|,|358
135126|,|585
135127|,|764
135128|,|82
135128|,|752
135129|,|977
135130|,|745
135131|,|368
135132|,|313
135133|,|308
135134|,|321
135135|,|333
135136|,|341
135137|,|363
135138|,|352
135139|,|345
135139|,|340
135140|,|352
135141|,|356
135142|,|347
135143|,|344
135144|,|343
135145|,|340
135146|,|338
135147|,|340
135148|,|575
135149|,|753
135149|,|77
135150|,|848
135151|,|1023
135152|,|755
135153|,|358
135154|,|324
135155|,|332
135156|,|350
135157|,|360
135158|,|366
135159|,|394
135160|,|388
135160|,|377
135161|,|374
135162|,|384
135163|,|389
135164|,|376
135165|,|369
135166|,|369
135168|,|371
135169|,|362
135170|,|367
135171|,|658
135171|,|739
135172|,|64
135173|,|833
135174|,|892
135175|,|753
135176|,|360
135177|,|322
135178|,|318
135179|,|334
135180|,|356
135181|,|365
135181|,|391
135182|,|381
135183|,|378
135184|,|378
135185|,|391
135186|,|392
135187|,|381
135188|,|381
135189|,|377
135190|,|369
135191|,|365
135191|,|373
135192|,|657
135193|,|744
135194|,|55
135195|,|824
135196|,|1023
135197|,|760
135198|,|359
135199|,|328
135200|,|327
135201|,|337
135202|,|346
135202|,|363
135203|,|408
135204|,|402
135205|,|398
135206|,|392
135207|,|405
135208|,|417
135209|,|415
135211|,|412
135212|,|412
135213|,|415
135213|,|409
135214|,|417
135215|,|633
135216|,|771
135217|,|104
135218|,|741
135219|,|1023
135220|,|748
135221|,|358
135222|,|322
135223|,|319
135224|,|330
135225|,|341
135225|,|349
135226|,|375
135227|,|365
135228|,|358
135229|,|357
135230|,|371
135231|,|370
135232|,|362
135233|,|365
135234|,|366
135235|,|361
135235|,|357
135236|,|362
135237|,|630
135238|,|750
135239|,|76
135240|,|829
135241|,|1023
135242|,|752
135243|,|348
135244|,|314
135245|,|320
135246|,|336
135246|,|345
135247|,|350
135248|,|381
135249|,|371
135250|,|362
135251|,|351
135252|,|362
135254|,|364
135255|,|356
135256|,|351
135257|,|351
135257|,|359
135258|,|350
135259|,|352
135260|,|612
135261|,|744
135262|,|88
135263|,|655
135264|,|735
135265|,|754
135266|,|369
135267|,|335
135267|,|331
135268|,|346
135269|,|379
135270|,|394
135271|,|426
135272|,|418
135273|,|409
135274|,|403
135275|,|416
135276|,|416
135277|,|405
135277|,|403
135278|,|406
135279|,|409
135280|,|400
135281|,|415
135282|,|815
135283|,|717
135284|,|47
135285|,|846
135286|,|1023
135287|,|765
135288|,|347
135288|,|332
135289|,|344
135290|,|356
135291|,|358
135292|,|368
135293|,|394
135294|,|391
135296|,|387
135297|,|381
135298|,|391
135299|,|394
135299|,|389
135300|,|386
135301|,|383
135302|,|384
135303|,|384
135304|,|394
135305|,|913
135306|,|706
135307|,|30
135308|,|850
135309|,|1023
135310|,|761
135310|,|346
135311|,|328
135312|,|336
135313|,|352
135314|,|378
135315|,|390
135316|,|418
135317|,|403
135318|,|398
135319|,|399
135320|,|411
135320|,|410
135321|,|402
135322|,|400
135323|,|402
135324|,|400
135325|,|391
135326|,|408
135327|,|928
135328|,|699
135329|,|17
135330|,|866
135330|,|993
135331|,|762
135332|,|348
135333|,|325
135334|,|337
135335|,|366
135336|,|375
135337|,|376
135339|,|404
135340|,|398
135341|,|394
135341|,|388
135342|,|393
135343|,|397
135344|,|386
135345|,|380
135346|,|378
135347|,|380
135348|,|380
135349|,|386
135350|,|662
135351|,|747
135352|,|77
135352|,|766
135353|,|1023
135354|,|749
135355|,|357
135356|,|317
135357|,|311
135358|,|325
135359|,|355
135360|,|360
135361|,|387
135362|,|372
135362|,|370
135363|,|361
135364|,|373
135365|,|376
135366|,|365
135367|,|362
135368|,|364
135369|,|360
135370|,|347
135371|,|351
135372|,|508
135373|,|766
135373|,|100
135374|,|743
135375|,|1023
135376|,|759
135377|,|374
135378|,|328
135379|,|329
135380|,|356
135382|,|365
135383|,|364
135384|,|384
135385|,|385
135385|,|380
135386|,|373
135387|,|375
135388|,|378
135389|,|377
135390|,|373
135391|,|369
135392|,|368
135393|,|371
135394|,|368
135395|,|419
135396|,|809
135396|,|623
135397|,|878
135398|,|399
135399|,|966
135400|,|474
135401|,|321
135402|,|308
135403|,|307
135404|,|317
135405|,|325
135406|,|347
135406|,|375
135407|,|366
135408|,|358
135409|,|364
135410|,|375
135411|,|376
135412|,|370
135413|,|370
135414|,|374
135415|,|372
135416|,|370
135417|,|405
135417|,|1023
135418|,|645
135419|,|0
135420|,|832
135421|,|1023
135422|,|736
135424|,|332
135425|,|319
135426|,|335
135427|,|359
135428|,|367
135428|,|377
135429|,|397
135430|,|390
135431|,|384
135432|,|385
135433|,|396
135434|,|394
135435|,|386
135436|,|387
135437|,|386
135438|,|384
135439|,|377
135439|,|396
135440|,|1023
135441|,|662
135442|,|773
135443|,|684
135444|,|737
135445|,|438
135446|,|326
135447|,|314
135448|,|325
135449|,|342
135450|,|350
135450|,|364
135451|,|370
135452|,|354
135453|,|348
135454|,|355
135455|,|357
135456|,|343
135457|,|340
135458|,|342
135459|,|346
135460|,|337
135461|,|333
135461|,|470
135462|,|773
135463|,|110
135464|,|818
135465|,|1023
135467|,|760
135468|,|360
135469|,|325
135470|,|330
135471|,|358
135472|,|377
135473|,|383
135473|,|412
135474|,|401
135475|,|387
135476|,|385
135477|,|390
135478|,|390
135479|,|381
135480|,|374
135481|,|371
135482|,|373
135483|,|363
135484|,|381
135484|,|892
135485|,|687
135486|,|0
135487|,|472
135488|,|1023
135489|,|739
135490|,|330
135491|,|301
135492|,|302
135493|,|312
135493|,|326
135494|,|356
135495|,|390
135496|,|382
135497|,|372
135498|,|377
135499|,|387
135500|,|390
135501|,|377
135502|,|375
135503|,|380
135504|,|378
135504|,|368
135505|,|390
135506|,|990
135507|,|679
135508|,|0
135510|,|841
135511|,|1023
135512|,|773
135513|,|347
135514|,|327
135514|,|333
135515|,|353
135516|,|369
135517|,|375
135518|,|396
135519|,|388
135520|,|378
135521|,|375
135522|,|383
135523|,|383
135524|,|374
135525|,|370
135525|,|372
135526|,|371
135527|,|359
135528|,|374
135529|,|890
135530|,|702
135531|,|19
135532|,|433
135533|,|1023
135534|,|730
135535|,|315
135535|,|295
135536|,|305
135537|,|321
135538|,|325
135539|,|330
135540|,|353
135541|,|348
135542|,|337
135543|,|331
135544|,|340
135545|,|339
135546|,|326
135546|,|323
135547|,|330
135548|,|332
135549|,|321
135550|,|332
135552|,|840
135553|,|690
135554|,|5
135555|,|750
135556|,|1023
135557|,|765
135557|,|357
135558|,|330
135559|,|332
135560|,|344
135561|,|359
135562|,|404
135563|,|431
135564|,|422
135565|,|419
135566|,|415
135567|,|427
135567|,|431
135568|,|421
135569|,|417
135570|,|418
135571|,|416
135572|,|409
135573|,|416
135574|,|729
135575|,|745
135576|,|82
135577|,|793
135577|,|845
135578|,|743
135579|,|353
135580|,|320
135581|,|327
135582|,|344
135583|,|352
135584|,|355
135585|,|380
135586|,|378
135587|,|373
135587|,|363
135588|,|372
135589|,|376
135590|,|365
135591|,|359
135592|,|362
135593|,|365
135595|,|356
135596|,|357
135597|,|493
135598|,|769
135599|,|126
135599|,|768
135600|,|1023
135601|,|760
135602|,|378
135603|,|344
135604|,|348
135605|,|365
135606|,|377
135607|,|380
135608|,|401
135609|,|398
135610|,|390
135610|,|381
135611|,|387
135612|,|389
135613|,|381
135614|,|378
135615|,|382
135616|,|389
135617|,|385
135618|,|378
135619|,|431
135620|,|743
135621|,|612
135621|,|761
135622|,|744
135623|,|696
135624|,|447
135625|,|318
135626|,|313
135627|,|337
135628|,|349
135629|,|351
135630|,|362
135631|,|383
135631|,|375
135632|,|363
135633|,|363
135634|,|370
135635|,|372
135636|,|362
135638|,|362
135639|,|364
135640|,|362
135641|,|352
135642|,|374
135643|,|1006
135644|,|678
135644|,|0
135645|,|851
135646|,|1011
135647|,|787
135648|,|357
135649|,|342
135650|,|356
135651|,|368
135652|,|374
135653|,|382
135653|,|404
135654|,|398
135655|,|390
135656|,|383
135657|,|387
135658|,|387
135659|,|376
135660|,|378
135661|,|382
135662|,|376
135663|,|367
135664|,|361
135664|,|594
135665|,|757
135666|,|109
135667|,|815
135668|,|942
135669|,|754
135670|,|367
135671|,|331
135672|,|338
135673|,|361
135674|,|369
135674|,|376
135675|,|402
135676|,|407
135677|,|401
135678|,|390
135680|,|400
135681|,|402
135682|,|392
135683|,|388
135684|,|390
135685|,|393
135686|,|389
135686|,|382
135687|,|446
135688|,|791
135689|,|105
135690|,|809
135691|,|1005
135692|,|780
135693|,|399
135694|,|345
135695|,|347
135696|,|356
135697|,|365
135697|,|367
135698|,|384
135699|,|399
135700|,|393
135701|,|386
135702|,|384
135703|,|391
135704|,|385
135705|,|380
135706|,|377
135707|,|373
135708|,|370
135708|,|361
135709|,|375
135710|,|993
135711|,|695
135712|,|0
135713|,|800
135714|,|1023
135715|,|757
135716|,|356
135717|,|328
135717|,|333
135718|,|340
135719|,|340
135720|,|342
135721|,|373
135723|,|363
135724|,|349
135725|,|342
135726|,|352
135727|,|349
135728|,|339
135729|,|336
135729|,|338
135730|,|341
135731|,|331
135732|,|327
135733|,|417
135734|,|774
135735|,|187
135736|,|673
135737|,|938
135738|,|783
135739|,|401
135739|,|331
135740|,|324
135741|,|345
135742|,|375
135743|,|375
135744|,|389
135745|,|408
135746|,|404
135747|,|393
135748|,|389
135749|,|397
135750|,|397
135750|,|383
135751|,|377
135752|,|374
135753|,|371
135754|,|360
135755|,|364
135756|,|801
135757|,|710
135758|,|59
135759|,|646
135759|,|880
135760|,|749
135761|,|362
135762|,|324
135763|,|322
135764|,|332
135766|,|349
135767|,|380
135768|,|398
135769|,|401
135770|,|396
135771|,|393
135771|,|400
135772|,|404
135773|,|404
135774|,|402
135775|,|400
135776|,|397
135777|,|392
135778|,|381
135779|,|419
135780|,|1023
135781|,|653
135782|,|0
135782|,|828
135783|,|1023
135784|,|772
135785|,|332
135786|,|307
135787|,|318
135788|,|329
135789|,|330
135790|,|330
135791|,|358
135792|,|344
135792|,|330
135793|,|321
135794|,|328
135795|,|332
135796|,|326
135797|,|322
135798|,|321
135799|,|324
135800|,|315
135801|,|313
135802|,|359
135802|,|734
135803|,|601
135804|,|916
135805|,|865
135806|,|1023
135808|,|447
135809|,|339
135810|,|330
135811|,|345
135812|,|356
135813|,|362
135814|,|367
135815|,|391
135815|,|380
135816|,|371
135817|,|366
135818|,|372
135819|,|371
135820|,|363
135821|,|358
135822|,|356
135823|,|352
135824|,|341
135825|,|333
135825|,|539
135826|,|766
135827|,|127
135828|,|827
135829|,|1023
135830|,|759
135831|,|373
135832|,|338
135833|,|345
135834|,|361
135835|,|371
135836|,|380
135837|,|399
135837|,|403
135838|,|397
135839|,|389
135840|,|390
135841|,|392
135842|,|388
135843|,|381
135844|,|388
135845|,|386
135846|,|376
135847|,|359
135847|,|362
135848|,|873
135849|,|711
135851|,|64
135852|,|529
135853|,|918
135854|,|744
135855|,|356
135856|,|317
135857|,|322
135858|,|353
135858|,|359
135859|,|366
135860|,|386
135861|,|398
135862|,|388
135863|,|381
135864|,|384
135865|,|392
135866|,|389
135867|,|379
135868|,|379
135868|,|382
135869|,|376
135870|,|363
135871|,|385
135872|,|1013
135873|,|679
135874|,|0
135875|,|895
135876|,|923
135877|,|766
135878|,|360
135878|,|342
135879|,|345
135880|,|356
135881|,|367
135882|,|373
135883|,|395
135884|,|391
135885|,|385
135886|,|378
135887|,|382
135888|,|385
135888|,|385
135889|,|382
135890|,|377
135891|,|373
135892|,|367
135894|,|347
135895|,|369
135896|,|977
135897|,|700
135898|,|35
135899|,|537
135899|,|1023
135900|,|752
135901|,|359
135902|,|335
135903|,|335
135904|,|343
135905|,|347
135906|,|352
135907|,|381
135908|,|368
135909|,|358
135910|,|346
135910|,|354
135911|,|359
135912|,|349
135913|,|351
135914|,|349
135915|,|346
135916|,|339
135917|,|326
135918|,|365
135919|,|1023
135920|,|649
135921|,|0
135921|,|809
135922|,|907
135923|,|764
135924|,|338
135925|,|317
135926|,|318
135927|,|325
135928|,|326
135929|,|328
135930|,|358
135930|,|346
135931|,|336
135932|,|324
135933|,|332
135934|,|335
135936|,|327
135937|,|319
135938|,|316
135939|,|316
135940|,|310
135941|,|295
135942|,|321
135942|,|1023
135943|,|661
135944|,|0
135945|,|579
135946|,|1023
135947|,|755
135948|,|339
135949|,|310
135950|,|306
135951|,|315
135952|,|323
135952|,|322
135953|,|346
135954|,|337
135955|,|333
135956|,|322
135957|,|325
135958|,|329
135959|,|327
135960|,|322
135961|,|320
135962|,|313
135963|,|303
135963|,|285
135964|,|319
135965|,|1023
135966|,|653
135967|,|0
135968|,|890
135969|,|913
135970|,|776
135971|,|366
135972|,|345
135972|,|344
135973|,|350
135974|,|358
135975|,|358
135976|,|383
135977|,|370
135979|,|360
135980|,|353
135981|,|359
135982|,|359
135983|,|353
135984|,|348
135984|,|352
135985|,|350
135986|,|342
135987|,|334
135988|,|357
135989|,|1023
135990|,|665
135991|,|0
135992|,|862
135993|,|1023
135994|,|758
135994|,|345
135995|,|323
135996|,|327
135997|,|337
135998|,|343
135999|,|346
136000|,|376
136001|,|365
136002|,|352
136003|,|340
136004|,|346
136005|,|346
136005|,|335
136006|,|326
136007|,|322
136008|,|321
136009|,|313
136010|,|292
136011|,|317
136012|,|1023
136013|,|653
136014|,|0
136014|,|854
136015|,|951
136016|,|769
136017|,|349
136018|,|340
136019|,|349
136020|,|360
136022|,|365
136023|,|367
136024|,|392
136025|,|388
136026|,|375
136026|,|360
136027|,|362
136028|,|364
136029|,|361
136030|,|357
136031|,|351
136032|,|348
136033|,|343
136034|,|330
136035|,|349
136036|,|973
136036|,|691
136037|,|18
136038|,|669
136039|,|1023
136040|,|755
136041|,|353
136042|,|336
136043|,|330
136044|,|336
136045|,|340
136046|,|349
136047|,|371
136047|,|362
136048|,|354
136049|,|343
136050|,|345
136051|,|345
136052|,|336
136053|,|332
136054|,|333
136055|,|330
136056|,|321
136057|,|312
136057|,|339
136058|,|1023
136059|,|656
136060|,|0
136061|,|703
136062|,|1023
136064|,|778
136065|,|344
136066|,|327
136067|,|331
136068|,|337
136069|,|341
136069|,|342
136070|,|373
136071|,|361
136072|,|349
136073|,|334
136074|,|340
136075|,|342
136076|,|328
136077|,|318
136078|,|313
136079|,|307
136079|,|297
136080|,|277
136081|,|299
136082|,|1023
136083|,|649
136084|,|0
136085|,|618
136086|,|1023
136087|,|753
136088|,|334
136089|,|316
136090|,|332
136090|,|343
136091|,|347
136092|,|347
136093|,|374
136094|,|366
136095|,|355
136096|,|340
136097|,|343
136098|,|345
136099|,|336
136100|,|324
136101|,|321
136101|,|322
136102|,|315
136103|,|302
136104|,|319
136105|,|1023
136107|,|659
136108|,|0
136109|,|901
136110|,|1023
136111|,|776
136112|,|348
136112|,|323
136113|,|336
136114|,|348
136115|,|354
136116|,|358
136117|,|380
136118|,|377
136119|,|372
136120|,|364
136121|,|365
136122|,|363
